,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,clusters,cluster
595,35.0,30,0,0.72,1,365,1,purple
596,55.0,3,4,0.08,1,195,1,purple
597,70.0,3,137,1.4,1,244,1,purple
598,34.0,2,53,0.56,1,69,0,pink
599,100.0,2,16,0.17,1,317,1,purple
600,45.0,2,124,1.29,1,361,1,purple
601,30.0,3,109,1.73,1,0,0,pink
602,65.0,2,11,0.15,1,0,0,pink
603,55.0,3,26,0.4,1,316,1,purple
604,80.0,7,12,0.39,1,0,0,pink
605,52.0,60,166,1.7,3,233,1,purple
606,55.0,14,9,0.16,1,0,0,pink
607,41.0,2,25,0.34,1,365,1,purple
608,55.0,1,49,0.64,3,365,1,purple
609,38.0,62,156,1.56,2,309,1,purple
610,48.0,2,7,0.09,1,346,1,purple
611,65.0,2,297,3.39,1,327,1,purple
612,95.0,5,2,0.02,3,139,0,pink
613,95.0,7,2,0.04,3,326,1,purple
614,30.0,4,1,0.02,1,0,0,pink
615,73.0,7,35,0.36,1,224,1,purple
616,43.0,2,12,0.17,1,271,1,purple
617,95.0,4,0,0.72,1,0,0,pink
618,45.0,2,31,0.62,1,211,1,purple
619,165.0,2,36,0.48,2,361,1,purple
620,54.0,4,122,1.53,1,298,1,purple
621,50.0,2,300,3.02,1,193,1,purple
622,74.0,3,12,0.17,1,362,1,purple
623,50.0,4,45,0.46,1,0,0,pink
624,35.0,5,167,1.67,1,6,0,pink
625,300.0,3,12,0.14,1,7,0,pink
626,55.0,5,8,0.17,2,286,1,purple
627,27.0,1,10,0.2,1,0,0,pink
628,23.0,180,3,0.03,1,254,1,purple
629,105.0,30,8,0.13,1,334,1,purple
630,55.0,1,38,0.53,1,279,1,purple
631,79.0,5,46,0.46,1,156,1,purple
632,196.0,2,70,0.73,2,234,1,purple
633,60.0,1,2,0.04,1,358,1,purple
634,87.0,90,113,1.27,1,363,1,purple
635,125.0,2,4,0.07,2,365,1,purple
636,65.0,2,97,0.98,1,256,1,purple
637,39.0,3,259,3.19,1,335,1,purple
638,59.0,1100,115,1.21,1,0,0,pink
639,121.0,31,4,0.05,1,88,0,pink
640,134.0,3,147,1.79,7,289,1,purple
641,106.0,4,45,0.51,1,39,0,pink
642,95.0,60,45,0.46,1,318,1,purple
643,95.0,2,44,0.53,1,347,1,purple
644,59.0,61,53,0.6,2,254,1,purple
645,100.0,5,14,0.17,1,0,0,pink
646,112.0,2,3,0.04,1,364,1,purple
647,53.0,3,278,3.07,1,0,0,pink
648,180.0,5,33,0.39,1,45,0,pink
649,42.0,5,22,0.28,2,315,1,purple
650,67.0,4,267,2.73,1,288,1,purple
651,70.0,30,6,0.06,1,135,0,pink
652,59.0,61,17,0.22,2,210,1,purple
653,65.0,7,60,0.72,2,0,0,pink
654,36.0,2,110,1.14,2,285,1,purple
655,46.0,1,117,1.2,1,66,0,pink
656,60.0,14,4,0.04,3,249,1,purple
657,45.0,1,69,0.71,1,84,0,pink
658,50.0,2,112,1.26,1,150,1,purple
659,81.0,3,43,0.45,2,74,0,pink
660,55.0,90,20,0.34,1,268,1,purple
661,50.0,2,14,0.19,1,0,0,pink
662,75.0,1,1,0.01,1,365,1,purple
663,119.0,3,291,2.95,1,292,1,purple
664,65.0,2,74,0.87,1,57,0,pink
665,29.0,3,8,0.13,1,193,1,purple
666,24.0,1,0,0.72,1,0,0,pink
667,200.0,7,9,0.09,1,0,0,pink
668,36.0,10,6,0.1,1,88,0,pink
669,38.0,3,59,0.79,1,152,1,purple
670,145.0,7,16,0.22,1,0,0,pink
671,79.0,2,213,2.21,1,160,1,purple
672,106.0,1,8,0.08,1,1,0,pink
673,45.0,61,67,0.68,1,273,1,purple
674,129.0,5,253,3.25,7,322,1,purple
675,130.0,3,192,2.05,1,61,0,pink
676,100.0,3,84,0.98,1,281,1,purple
677,55.0,1,41,0.45,1,188,1,purple
678,35.0,2,276,2.99,1,8,0,pink
679,95.0,5,1,0.01,1,289,1,purple
680,38.0,2,34,0.45,1,287,1,purple
681,60.0,10,3,0.04,1,286,1,purple
682,93.0,2,105,1.08,2,0,0,pink
683,150.0,2,4,0.15,1,15,0,pink
684,49.0,5,23,0.27,1,0,0,pink
685,99.0,2,230,2.75,1,318,1,purple
686,20.0,2,3,0.06,1,0,0,pink
687,25.0,3,208,2.3,1,12,0,pink
688,110.0,3,108,2.17,13,57,0,pink
689,100.0,3,142,1.68,1,269,1,purple
690,102.0,3,2,0.04,1,0,0,pink
691,135.0,4,138,1.58,3,324,1,purple
692,50.0,3,18,0.33,3,315,1,purple
693,170.0,5,37,0.38,1,14,0,pink
694,79.0,4,25,0.41,1,162,1,purple
695,77.0,23,0,0.72,1,365,1,purple
696,130.0,3,100,1.25,5,285,1,purple
697,40.0,3,207,2.26,2,51,0,pink
698,76.0,61,125,1.27,2,160,1,purple
699,98.0,2,81,0.96,1,0,0,pink
700,50.0,2,172,1.9,3,193,1,purple
701,141.0,2,0,0.72,2,0,0,pink
702,140.0,7,6,0.24,1,0,0,pink
703,59.0,60,74,0.87,1,358,1,purple
704,55.0,14,24,0.25,1,224,1,purple
705,88.0,3,199,2.08,2,24,0,pink
706,52.0,3,210,2.16,1,0,0,pink
707,52.0,4,58,0.79,1,0,0,pink
708,46.0,13,32,0.56,1,73,0,pink
709,199.0,1,0,0.72,1,0,0,pink
710,29.0,4,25,0.28,1,0,0,pink
711,54.0,85,25,0.26,2,74,0,pink
712,54.0,2,29,0.34,1,193,1,purple
713,84.0,2,341,3.7,2,16,0,pink
714,12.0,8,0,0.72,1,17,0,pink
715,45.0,5,122,1.61,1,173,1,purple
716,75.0,3,111,1.19,1,192,1,purple
717,132.0,3,69,0.91,7,295,1,purple
718,139.0,3,83,0.85,7,303,1,purple
719,147.0,3,91,1.12,7,312,1,purple
720,126.0,3,113,1.38,7,301,1,purple
721,23.0,10,196,2.4,3,209,1,purple
722,23.0,10,178,1.83,3,193,1,purple
723,44.0,5,4,0.07,1,0,0,pink
724,97.0,2,25,0.26,1,0,0,pink
725,118.0,1,0,0.72,1,184,1,purple
726,67.0,2,234,2.68,1,270,1,purple
727,100.0,5,164,1.75,1,161,1,purple
728,28.0,14,3,0.12,1,0,0,pink
729,24.0,2,5,0.14,1,303,1,purple
730,73.0,7,10,3.13,5,81,0,pink
731,50.0,90,6,0.27,1,347,1,purple
732,71.0,2,8,0.08,1,0,0,pink
733,85.0,60,20,0.21,2,0,0,pink
734,50.0,90,91,2.05,1,12,0,pink
735,52.0,3,275,3.18,1,302,1,purple
736,99.0,5,1,0.02,1,0,0,pink
737,110.0,3,95,1.69,1,0,0,pink
738,40.0,3,35,0.63,1,124,0,pink
739,124.0,2,8,0.08,1,82,0,pink
740,46.0,2,193,1.97,1,16,0,pink
741,50.0,5,33,0.34,1,195,1,purple
742,32.0,30,3,0.1,1,220,1,purple
743,57.0,3,85,0.88,1,185,1,purple
744,62.0,60,45,0.62,1,0,0,pink
745,54.0,42,33,0.35,1,186,1,purple
746,158.0,7,8,0.13,1,0,0,pink
747,27.0,300,7,0.16,1,72,0,pink
748,61.0,5,15,0.35,1,4,0,pink
749,65.0,3,141,1.5,1,308,1,purple
750,40.0,90,27,0.29,2,9,0,pink
751,69.0,4,224,2.33,1,14,0,pink
752,125.0,2,28,0.34,2,360,1,purple
753,75.0,61,7,0.09,3,315,1,purple
754,80.0,6,2,0.02,1,0,0,pink
755,65.0,2,20,0.34,1,0,0,pink
756,83.0,180,142,1.59,1,9,0,pink
757,20.0,150,48,0.5,3,224,1,purple
758,49.0,5,11,0.2,2,0,0,pink
759,52.0,4,234,2.77,1,33,0,pink
760,60.0,14,1,0.01,2,0,0,pink
761,58.0,3,49,0.65,1,24,0,pink
762,50.0,3,85,0.9,3,0,0,pink
763,52.0,2,163,1.87,1,135,0,pink
764,360.0,4,13,0.17,2,0,0,pink
765,65.0,59,75,0.84,1,193,1,purple
766,50.0,14,47,0.5,1,237,1,purple
767,30.0,10,55,0.72,1,0,0,pink
768,125.0,2,21,0.3,1,363,1,purple
769,59.0,4,8,0.1,1,0,0,pink
770,129.0,4,24,0.29,1,285,1,purple
771,65.0,1,150,1.59,1,246,1,purple
772,55.0,3,125,1.29,1,365,1,purple
773,59.0,4,90,0.93,1,285,1,purple
774,39.0,60,7,0.15,1,254,1,purple
775,21.0,4,27,0.31,1,224,1,purple
776,33.0,1,306,3.36,1,258,1,purple
777,63.0,3,54,0.6,1,0,0,pink
778,49.0,3,21,0.31,1,254,1,purple
779,65.0,3,20,0.4,1,193,1,purple
780,120.0,2,14,0.16,1,0,0,pink
781,30.0,1,2,0.03,1,0,0,pink
782,40.0,3,3,0.04,1,0,0,pink
783,35.0,2,59,0.7,1,10,0,pink
784,249.0,1,82,1.53,1,0,0,pink
785,70.0,6,19,0.2,1,193,1,purple
786,55.0,2,14,0.15,1,0,0,pink
787,25.0,1,16,0.19,1,0,0,pink
788,100.0,20,1,0.04,1,0,0,pink
789,60.0,3,5,0.11,1,0,0,pink
790,44.0,2,181,2.08,1,0,0,pink
791,190.0,6,34,0.45,1,352,1,purple
792,63.0,3,179,2.01,1,97,0,pink
793,196.0,2,186,2.21,4,285,1,purple
794,46.0,5,39,0.48,1,4,0,pink
795,20.0,3,18,0.21,1,0,0,pink
796,97.0,7,23,0.74,3,134,0,pink
797,25.0,2,38,0.83,1,0,0,pink
798,48.0,15,40,0.55,1,0,0,pink
799,30.0,1,5,0.07,2,0,0,pink
800,60.0,2,8,0.33,1,4,0,pink
801,43.0,2,7,0.09,1,0,0,pink
802,48.0,3,53,1.05,1,0,0,pink
803,90.0,3,2,0.04,3,75,0,pink
804,60.0,2,18,0.44,1,87,0,pink
805,45.0,2,3,0.04,1,0,0,pink
806,72.0,3,158,1.98,1,32,0,pink
807,61.0,1,165,1.73,2,22,0,pink
808,62.0,3,23,1.4,4,207,1,purple
809,69.0,2,30,0.6,1,0,0,pink
810,140.0,6,46,0.9,1,2,0,pink
811,60.0,3,0,0.72,1,148,0,pink
812,65.0,180,0,0.72,1,269,1,purple
813,80.0,7,5,0.06,1,193,1,purple
814,81.0,22,211,2.36,1,133,1,purple
815,51.0,2,152,1.75,2,128,0,pink
816,110.0,2,12,0.13,1,20,0,pink
817,51.0,2,82,0.96,2,114,0,pink
818,78.0,1,45,0.61,49,343,1,purple
819,21.0,1,173,2.37,49,169,1,purple
820,28.0,1,202,2.64,49,162,1,purple
821,23.0,1,121,1.67,49,312,1,purple
822,21.0,1,108,1.31,49,169,1,purple
823,25.0,3,0,0.72,1,103,0,pink
824,90.0,2,1,0.02,2,125,0,pink
825,89.0,4,7,0.1,1,0,0,pink
826,90.0,3,132,1.64,1,301,1,purple
827,35.0,2,350,3.79,1,150,1,purple
828,84.0,3,86,0.9,1,39,0,pink
829,63.0,27,202,2.14,1,267,1,purple
830,31.0,14,10,0.51,2,0,0,pink
831,33.0,3,20,0.23,3,0,0,pink
832,43.0,5,20,0.42,2,0,0,pink
833,32.0,2,28,0.3,1,0,0,pink
834,30.0,1,0,0.72,1,0,0,pink
835,79.0,2,6,0.25,2,46,0,pink
836,28.0,10,4,0.05,1,0,0,pink
837,55.0,5,7,0.28,1,0,0,pink
838,68.0,90,69,0.78,1,365,1,purple
839,80.0,90,2,0.04,1,0,0,pink
840,55.0,3,28,0.35,1,249,1,purple
841,68.0,10,20,0.23,1,257,1,purple
842,45.0,4,25,0.38,3,0,0,pink
843,49.0,1,192,2.18,1,23,0,pink
844,80.0,14,0,0.72,3,249,1,purple
845,39.0,60,0,0.72,5,358,1,purple
846,69.0,1124,113,1.19,1,364,1,purple
847,36.0,55,8,0.13,5,194,1,purple
848,45.0,2,41,1.07,1,0,0,pink
849,26.0,6,12,0.14,1,0,0,pink
850,22.0,26,0,0.72,1,0,0,pink
851,50.0,7,0,0.72,1,73,0,pink
852,140.0,61,49,0.52,1,130,0,pink
853,89.0,2,10,0.11,1,171,1,purple
854,95.0,10,20,0.24,1,193,1,purple
855,110.0,3,25,0.3,1,0,0,pink
856,55.0,2,133,1.79,2,335,1,purple
857,49.0,120,115,1.32,2,1,0,pink
858,200.0,3,30,0.45,3,290,1,purple
859,39.0,60,47,0.63,1,250,1,purple
860,80.0,30,7,0.08,1,59,0,pink
861,30.0,2,68,0.9,1,37,0,pink
862,150.0,1,0,0.72,1,365,1,purple
863,95.0,3,44,0.5,1,0,0,pink
864,35.0,5,9,0.23,1,0,0,pink
865,90.0,7,104,1.13,1,162,1,purple
866,70.0,1,106,1.14,1,0,0,pink
867,10.0,7,10,0.13,1,0,0,pink
868,32.0,4,58,0.73,1,30,0,pink
869,75.0,3,0,0.72,1,0,0,pink
870,185.0,1,0,0.72,1,365,1,purple
871,28.0,14,0,0.72,1,193,1,purple
872,115.0,3,40,0.54,2,115,0,pink
873,90.0,3,232,2.66,1,315,1,purple
874,57.0,20,34,0.4,2,165,1,purple
875,95.0,2,71,0.75,2,136,0,pink
876,150.0,3,6,0.18,1,209,1,purple
877,35.0,1,0,0.72,1,362,1,purple
878,162.0,60,5,0.05,1,272,1,purple
879,39.0,90,35,0.37,1,194,1,purple
880,69.0,25,9,0.1,1,315,1,purple
881,10.0,2,227,3.03,1,302,1,purple
882,40.0,5,9,0.2,1,0,0,pink
883,82.0,3,1,0.01,1,365,1,purple
884,90.0,2,3,0.05,1,230,1,purple
885,66.0,1,294,3.14,2,341,1,purple
886,59.0,3,27,0.32,1,0,0,pink
887,60.0,2,6,0.09,1,0,0,pink
888,30.0,1,3,0.06,1,0,0,pink
889,55.0,4,89,1.3,1,258,1,purple
890,65.0,3,164,1.86,1,296,1,purple
891,50.0,2,49,0.6,2,317,1,purple
892,51.0,2,130,1.51,1,212,1,purple
893,46.0,7,61,1.22,1,0,0,pink
894,55.0,2,14,0.21,2,363,1,purple
895,48.0,3,32,1.59,1,5,0,pink
896,60.0,14,0,0.72,1,0,0,pink
897,118.0,4,91,1.86,3,2,0,pink
898,50.0,2,90,1.02,2,5,0,pink
899,62.0,3,248,2.83,1,121,0,pink
900,38.0,1,7,0.1,1,0,0,pink
901,31.0,1,5,0.07,1,0,0,pink
902,114.0,2,152,1.65,2,285,1,purple
903,279.0,2,111,1.26,1,260,1,purple
904,92.0,90,207,2.27,1,101,0,pink
905,69.0,10,7,0.09,1,0,0,pink
906,90.0,180,67,0.82,3,358,1,purple
907,314.0,2,235,2.55,1,267,1,purple
908,50.0,60,4,0.04,3,254,1,purple
909,45.0,3,87,1.24,3,53,0,pink
910,30.0,30,2,0.02,1,0,0,pink
911,65.0,21,2,0.02,1,0,0,pink
912,232.0,2,73,0.88,2,77,0,pink
913,50.0,1,3,0.03,1,0,0,pink
914,204.0,2,1,0.01,1,364,1,purple
915,40.0,7,0,0.72,1,0,0,pink
916,58.0,1,146,1.65,1,262,1,purple
917,186.0,4,96,1.11,1,22,0,pink
918,71.0,5,13,0.26,5,364,1,purple
919,50.0,90,5,0.1,1,346,1,purple
920,110.0,300,149,1.71,1,90,0,pink
921,220.0,7,18,0.25,1,20,0,pink
922,100.0,3,25,0.3,2,173,1,purple
923,121.0,7,67,0.77,2,314,1,purple
924,49.0,3,1,0.1,1,0,0,pink
925,65.0,28,14,0.16,1,166,1,purple
926,49.0,100,54,0.57,1,135,0,pink
927,35.0,5,0,0.72,1,0,0,pink
928,72.0,6,21,0.3,2,76,0,pink
929,45.0,2,16,0.21,1,362,1,purple
930,40.0,1,31,0.82,1,338,1,purple
931,35.0,2,306,4.54,1,221,1,purple
932,23.0,10,105,1.23,3,214,1,purple
933,45.0,4,110,1.44,1,269,1,purple
934,70.0,3,4,0.05,4,268,1,purple
935,45.0,2,56,1.12,1,205,1,purple
936,45.0,5,26,0.32,1,0,0,pink
937,228.0,5,51,0.58,1,14,0,pink
938,40.0,2,1,0.01,1,0,0,pink
939,80.0,5,67,1.43,1,0,0,pink
940,40.0,2,18,0.46,1,86,0,pink
941,107.0,3,94,1.09,1,149,1,purple
942,50.0,1,0,0.72,1,0,0,pink
943,170.0,60,14,0.21,3,365,1,purple
944,30.0,4,6,0.08,1,0,0,pink
945,50.0,5,73,0.8,1,135,0,pink
946,53.0,89,8,0.12,3,219,1,purple
947,60.0,14,2,0.02,1,322,1,purple
948,50.0,3,1,0.01,1,348,1,purple
949,56.0,1,25,0.27,1,89,0,pink
950,56.0,3,28,0.31,1,9,0,pink
951,95.0,4,194,2.16,1,279,1,purple
952,30.0,4,29,0.34,1,0,0,pink
953,99.0,5,62,0.82,3,282,1,purple
954,35.0,1,89,0.99,2,0,0,pink
955,200.0,3,36,0.41,1,0,0,pink
956,65.0,30,40,0.52,1,275,1,purple
957,100.0,2,126,1.38,1,293,1,purple
958,100.0,1,0,0.72,1,0,0,pink
959,35.0,2,47,0.74,1,0,0,pink
960,60.0,3,1,0.02,1,0,0,pink
961,50.0,1,3,0.03,1,0,0,pink
962,100.0,7,3,0.04,1,0,0,pink
963,55.0,3,8,0.1,1,0,0,pink
964,45.0,60,3,0.05,5,134,0,pink
965,53.0,91,10,0.23,3,362,1,purple
966,60.0,4,30,1.04,1,1,0,pink
967,245.0,4,67,0.91,1,118,0,pink
968,45.0,5,0,0.72,1,82,0,pink
969,36.0,84,141,1.56,2,178,1,purple
970,49.0,4,5,0.06,1,0,0,pink
971,149.0,3,144,1.58,3,333,1,purple
972,93.0,5,9,0.1,1,20,0,pink
973,40.0,3,1,0.01,1,0,0,pink
974,50.0,14,0,0.72,1,0,0,pink
975,35.0,13,23,0.28,2,276,1,purple
976,30.0,1,4,0.04,1,193,1,purple
977,59.0,3,1,0.01,1,0,0,pink
978,82.0,60,25,0.27,1,320,1,purple
979,123.0,3,12,0.23,2,308,1,purple
980,60.0,2,60,0.7,1,0,0,pink
981,30.0,3,0,0.72,1,0,0,pink
982,70.0,3,1,0.01,1,0,0,pink
983,58.0,2,10,0.11,1,0,0,pink
984,75.0,4,24,0.27,1,327,1,purple
985,49.0,6,0,0.72,1,0,0,pink
986,49.0,2,1,0.01,1,0,0,pink
987,37.0,2,297,3.32,1,309,1,purple
988,59.0,90,9,0.1,5,73,0,pink
989,61.0,2,3,0.05,1,0,0,pink
990,85.0,3,135,1.56,1,169,1,purple
991,82.0,5,11,0.19,1,242,1,purple
992,75.0,2,3,0.04,1,0,0,pink
993,75.0,180,17,0.23,1,299,1,purple
994,36.0,7,17,0.21,1,0,0,pink
995,68.0,60,20,0.22,1,285,1,purple
996,42.0,3,111,1.29,1,159,1,purple
997,89.0,4,50,0.55,1,18,0,pink
998,99.0,5,12,0.15,1,319,1,purple
999,115.0,28,108,1.19,1,20,0,pink
1000,120.0,3,9,0.75,1,0,0,pink
1001,108.0,6,4,0.05,1,0,0,pink
1002,49.0,60,5,0.05,2,315,1,purple
1003,50.0,8,14,0.19,2,110,0,pink
1004,64.0,5,12,0.14,2,49,0,pink
1005,25.0,3,8,0.11,1,0,0,pink
1006,108.0,3,143,1.56,2,0,0,pink
1007,40.0,4,3,0.04,1,0,0,pink
1008,98.0,3,258,3.46,1,187,1,purple
1009,210.0,1,0,0.72,1,0,0,pink
1010,25.0,2,34,0.37,1,361,1,purple
1011,88.0,3,32,0.45,2,12,0,pink
1012,126.0,5,24,0.78,1,79,0,pink
1013,60.0,60,21,0.24,2,286,1,purple
1014,95.0,3,7,0.09,1,0,0,pink
1015,89.0,3,9,0.23,1,0,0,pink
1016,81.0,4,11,0.19,1,0,0,pink
1017,32.0,90,9,0.1,1,221,1,purple
1018,56.0,4,0,0.72,1,0,0,pink
1019,30.0,3,233,2.59,1,21,0,pink
1020,70.0,25,71,0.82,1,270,1,purple
1021,70.0,3,69,0.76,2,313,1,purple
1022,65.0,5,1,0.01,1,0,0,pink
1023,50.0,6,58,1.69,1,81,0,pink
1024,75.0,2,238,3.14,2,78,0,pink
1025,60.0,31,0,0.72,2,286,1,purple
1026,25.0,3,85,0.93,2,0,0,pink
1027,40.0,180,27,0.34,3,9,0,pink
1028,130.0,28,0,0.72,1,291,1,purple
1029,60.0,2,0,0.72,1,0,0,pink
1030,57.0,1,144,1.67,1,40,0,pink
1031,22.0,5,3,0.05,1,0,0,pink
1032,74.0,4,242,3.28,3,233,1,purple
1033,40.0,91,47,0.53,1,215,1,purple
1034,30.0,4,65,0.87,1,0,0,pink
1035,99.0,18,1,0.05,1,0,0,pink
1036,25.0,14,3,0.03,1,0,0,pink
1037,55.0,5,4,0.08,1,0,0,pink
1038,50.0,4,4,0.04,1,0,0,pink
1039,103.0,5,171,2.28,7,321,1,purple
1040,150.0,6,4,0.04,1,0,0,pink
1041,75.0,2,231,2.58,1,193,1,purple
1042,65.0,1,80,0.9,1,52,0,pink
1043,60.0,14,6,0.08,1,7,0,pink
1044,80.0,14,0,0.72,1,0,0,pink
1045,49.0,2,158,2.09,1,298,1,purple
1046,59.0,5,0,0.72,1,0,0,pink
1047,84.0,3,5,0.11,1,0,0,pink
1048,38.0,2,94,1.09,2,112,0,pink
1049,65.0,10,10,0.15,1,169,1,purple
1050,37.0,60,5,0.06,1,127,0,pink
1051,80.0,10,3,0.1,2,41,0,pink
1052,45.0,3,20,0.25,1,9,0,pink
1053,8.0,15,1,0.01,1,0,0,pink
1054,35.0,14,96,1.07,1,252,1,purple
1055,174.0,3,231,2.58,5,346,1,purple
1056,66.0,2,160,1.77,2,59,0,pink
1057,35.0,1,2,0.03,1,0,0,pink
1058,50.0,4,0,0.72,1,0,0,pink
1059,22.0,30,4,0.06,1,0,0,pink
1060,21.0,4,2,0.03,1,0,0,pink
1061,45.0,17,0,0.72,1,0,0,pink
1062,62.0,2,135,1.53,6,317,1,purple
1063,40.0,30,26,0.3,3,134,0,pink
1064,40.0,180,0,0.72,3,332,1,purple
1065,45.0,4,3,0.04,1,0,0,pink
1066,35.0,40,18,0.31,1,0,0,pink
1067,40.0,45,3,0.09,9,125,0,pink
1068,40.0,60,9,0.3,1,311,1,purple
1069,55.0,3,106,1.26,2,312,1,purple
1070,58.0,3,6,0.58,1,154,1,purple
1071,130.0,4,37,0.45,1,318,1,purple
1072,60.0,1,117,1.66,1,365,1,purple
1073,75.0,30,8,0.1,1,365,1,purple
1074,49.0,2,2,0.03,1,0,0,pink
1075,38.0,5,26,0.3,1,287,1,purple
1076,50.0,30,9,0.14,1,152,0,pink
1077,27.0,1,2,0.03,1,0,0,pink
1078,202.0,3,176,1.97,1,247,1,purple
1079,45.0,180,2,0.03,1,0,0,pink
1080,120.0,4,2,0.03,1,0,0,pink
1081,45.0,30,70,1.3,2,220,1,purple
1082,26.0,1,0,0.72,1,0,0,pink
1083,50.0,2,3,0.05,1,0,0,pink
1084,30.0,4,24,0.37,1,0,0,pink
1085,43.0,1,3,0.04,1,0,0,pink
1086,27.0,3,156,1.73,2,49,0,pink
1087,190.0,3,114,1.42,6,297,1,purple
1088,55.0,13,21,0.24,1,133,0,pink
1089,86.0,60,15,0.24,1,255,1,purple
1090,24.0,1,3,0.04,1,0,0,pink
1091,40.0,3,6,0.08,1,0,0,pink
1092,86.0,1,1,0.01,1,0,0,pink
1093,55.0,2,0,0.72,1,0,0,pink
1094,115.0,7,4,0.06,1,0,0,pink
1095,73.0,5,143,1.63,1,19,0,pink
1096,60.0,3,21,0.24,2,0,0,pink
1097,58.0,3,219,2.54,1,263,1,purple
1098,56.0,4,261,2.91,1,342,1,purple
1099,33.0,2,26,0.36,1,285,1,purple
1100,45.0,5,66,1.04,1,351,1,purple
1101,55.0,2,0,0.72,1,24,0,pink
1102,36.0,2,6,0.12,1,0,0,pink
1103,150.0,60,3,0.03,2,365,1,purple
1104,47.0,90,10,0.66,2,159,1,purple
1105,110.0,8,7,0.09,1,0,0,pink
1106,54.0,60,8,0.11,1,0,0,pink
1107,21.0,35,98,1.33,1,221,1,purple
1108,30.0,4,4,0.05,1,0,0,pink
1109,20.0,3,1,0.01,1,0,0,pink
1110,87.0,100,85,1.04,2,342,1,purple
1111,149.0,20,125,1.59,1,0,0,pink
1112,23.0,3,31,0.35,1,193,1,purple
1113,69.0,4,44,1.04,1,35,0,pink
1114,65.0,6,102,1.14,1,0,0,pink
1115,58.0,90,12,0.14,1,257,1,purple
1116,50.0,7,0,0.72,1,0,0,pink
1117,55.0,2,20,0.28,1,0,0,pink
1118,49.0,4,12,0.13,1,0,0,pink
1119,55.0,2,163,1.95,1,0,0,pink
1120,40.0,34,2,0.02,1,0,0,pink
1121,38.0,5,134,1.61,1,0,0,pink
1122,60.0,60,1,0.04,1,73,0,pink
1123,45.0,4,222,2.48,2,208,1,purple
1124,109.0,3,345,3.99,1,308,1,purple
1125,169.0,5,7,0.08,1,193,1,purple
1126,35.0,2,7,0.08,1,0,0,pink
1127,49.0,60,86,0.96,1,246,1,purple
1128,50.0,2,9,0.15,1,0,0,pink
1129,71.0,60,2,0.21,3,253,1,purple
1130,35.0,3,0,0.72,1,0,0,pink
1131,30.0,7,3,0.03,1,0,0,pink
1132,45.0,1,464,5.34,1,365,1,purple
1133,75.0,3,198,2.24,1,0,0,pink
1134,95.0,4,70,0.81,1,298,1,purple
1135,45.0,5,50,0.57,1,15,0,pink
1136,38.0,20,93,1.05,1,265,1,purple
1137,25.0,1,6,0.1,1,0,0,pink
1138,35.0,1,1,0.02,1,0,0,pink
1139,28.0,1,1,0.01,1,0,0,pink
1140,71.0,60,7,0.13,3,282,1,purple
1141,45.0,15,3,0.05,1,0,0,pink
1142,36.0,91,4,0.16,2,12,0,pink
1143,40.0,2,34,0.45,1,285,1,purple
1144,150.0,4,15,0.19,1,37,0,pink
1145,26.0,2,90,1.31,1,0,0,pink
1146,53.0,5,73,0.87,1,346,1,purple
1147,60.0,1,67,0.88,2,35,0,pink
1148,450.0,5,45,0.52,1,362,1,purple
1149,119.0,3,202,2.3,2,326,1,purple
1150,69.0,3,37,0.47,2,308,1,purple
1151,70.0,7,43,0.49,1,0,0,pink
1152,59.0,3,72,1.15,1,353,1,purple
1153,23.0,1,151,1.85,4,360,1,purple
1154,90.0,1,57,0.9,1,365,1,purple
1155,50.0,2,81,0.95,2,346,1,purple
1156,42.0,4,2,0.03,2,0,0,pink
1157,36.0,3,1,0.01,1,0,0,pink
1158,60.0,3,8,0.09,1,0,0,pink
1159,46.0,3,10,0.15,1,0,0,pink
1160,22.0,2,10,0.12,1,285,1,purple
1161,34.0,6,18,0.22,1,277,1,purple
1162,17.0,1,123,1.4,1,29,0,pink
1163,120.0,5,3,0.04,1,0,0,pink
1164,78.0,3,40,0.57,1,244,1,purple
1165,49.0,2,233,2.85,2,329,1,purple
1166,38.0,2,11,0.13,1,0,0,pink
1167,42.0,4,56,1.21,1,13,0,pink
1168,90.0,4,168,1.9,4,337,1,purple
1169,59.0,7,20,0.23,1,0,0,pink
1170,80.0,3,277,3.11,1,272,1,purple
1171,75.0,2,31,0.38,2,306,1,purple
1172,45.0,4,16,0.21,1,0,0,pink
1173,100.0,7,4,0.08,1,286,1,purple
1174,95.0,10,16,0.2,1,316,1,purple
1175,90.0,2,342,3.86,2,31,0,pink
1176,22.0,7,22,0.26,1,0,0,pink
1177,50.0,6,8,0.17,1,115,0,pink
1178,70.0,7,5,0.06,1,0,0,pink
1179,45.0,4,3,0.04,1,0,0,pink
1180,80.0,7,12,0.15,1,261,1,purple
1181,75.0,2,8,0.38,1,0,0,pink
1182,49.0,2,52,0.62,1,0,0,pink
1183,60.0,7,8,0.2,1,0,0,pink
1184,29.0,2,120,1.87,1,0,0,pink
1185,29.0,2,51,1.26,2,12,0,pink
1186,85.0,3,12,0.14,5,150,1,purple
1187,85.0,3,1,0.01,5,186,1,purple
1188,159.0,2,315,3.58,5,284,1,purple
1189,65.0,2,96,1.32,1,295,1,purple
1190,115.0,2,307,3.5,1,275,1,purple
1191,40.0,10,0,0.72,1,8,0,pink
1192,45.0,30,43,0.49,1,31,0,pink
